Iteration,Mask Proportion,Reward Average
1,1.0,0.8123780488967896
2,1.0,0.8123780488967896
3,0.9649122807017544,0.8679158091545105
4,0.9298245614035088,0.9581812024116516
5,0.8947368421052632,1.0510238409042358
6,0.8771929824561403,0.8434886336326599
7,0.8771929824561403,0.8434886336326599
8,0.8596491228070176,0.9278902411460876
9,0.8245614035087719,0.7748356461524963
10,0.7894736842105263,0.8291963934898376
11,0.7543859649122807,0.8291963934898376
12,0.7543859649122807,0.8291963934898376
13,0.7543859649122807,0.8291963934898376
14,0.7543859649122807,0.8291963934898376
15,0.7543859649122807,0.8291963934898376
16,0.7192982456140351,0.9519289135932922
17,0.7192982456140351,0.9519289135932922
18,0.7017543859649122,0.8688197135925293
19,0.6666666666666666,0.8768219351768494
20,0.631578947368421,0.8168734908103943
21,0.631578947368421,0.8168734908103943
22,0.631578947368421,0.8168734908103943
23,0.5964912280701754,0.8168734908103943
24,0.5964912280701754,0.8168734908103943
25,0.5789473684210527,0.8168734908103943
26,0.5614035087719298,0.6638258099555969
27,0.5263157894736842,0.8355269432067871
28,0.45614035087719296,0.9202343821525574
29,0.45614035087719296,0.9202343821525574
30,0.40350877192982454,0.9202343821525574
31,0.38596491228070173,0.9202343821525574
32,0.38596491228070173,0.9202343821525574
33,0.3684210526315789,0.9202343821525574
34,0.3508771929824561,0.9202343821525574
35,0.3508771929824561,0.9202343821525574
36,0.3508771929824561,0.9202343821525574
37,0.3157894736842105,1.232714056968689
38,0.2807017543859649,1.240122675895691
39,0.2807017543859649,1.240122675895691
40,0.2807017543859649,1.240122675895691
41,0.2807017543859649,1.240122675895691
42,0.19298245614035087,1.232714056968689
43,0.14035087719298245,1.2106438875198364
44,0.08771929824561403,1.4365557432174683
45,0.05263157894736842,1.4225246906280518
46,0.03508771929824561,1.4225246906280518
47,0.017543859649122806,1.4225246906280518
48,0.017543859649122806,1.4225246906280518
49,0.017543859649122806,1.4225246906280518
