Iteration,Mask Proportion,Reward Average
1,1.0,0.6572800874710083
2,0.9802631578947368,0.9577245116233826
3,0.9627192982456142,0.8948912024497986
4,0.9418859649122807,0.892534077167511
5,0.9188596491228069,0.8808929920196533
6,0.900219298245614,0.8768657445907593
7,0.875,0.8715863823890686
8,0.857456140350877,0.7663381695747375
9,0.8355263157894738,0.7311770915985107
10,0.8157894736842106,0.744780957698822
11,0.7828947368421053,1.089874505996704
12,0.7697368421052632,0.6945879459381104
13,0.7434210526315789,0.7277973890304565
14,0.7291666666666665,0.7674552798271179
15,0.7094298245614035,0.809050977230072
16,0.6842105263157895,0.7860186696052551
17,0.6644736842105263,0.7877383828163147
18,0.6469298245614036,0.8308250308036804
19,0.625,0.8275752067565918
20,0.599780701754386,0.8918395042419434
21,0.5701754385964912,1.0937018394470215
22,0.5548245614035088,0.8854535818099976
23,0.5296052631578947,0.8947916030883789
24,0.5087719298245614,0.8475898504257202
25,0.49342105263157904,0.8313034772872925
26,0.4747807017543859,0.8519612550735474
27,0.4473684210526315,0.869804859161377
28,0.42653508771929827,0.8581458330154419
29,0.40570175438596495,0.8345942497253418
30,0.3837719298245614,0.8726762533187866
31,0.3684210526315789,1.1690646409988403
32,0.3508771929824562,0.8721095323562622
33,0.33223684210526316,0.9385144114494324
34,0.3081140350877193,0.998948335647583
35,0.2905701754385965,1.001280665397644
36,0.2697368421052631,1.0136964321136475
37,0.25438596491228066,1.0107805728912354
38,0.2357456140350877,1.0113210678100586
39,0.2149122807017544,1.0454075336456299
40,0.19407894736842105,1.0341417789459229
41,0.17872807017543857,1.3323986530303955
42,0.1557017543859649,1.0491938591003418
43,0.13596491228070173,1.0351923704147339
44,0.11622807017543861,1.0557053089141846
45,0.09320175438596492,1.0750236511230469
46,0.07894736842105263,1.074114203453064
47,0.0581140350877193,1.074114203453064
48,0.042763157894736836,1.0745666027069092
49,0.01864035087719298,1.069130539894104
